engine_id,flight_id,t_s,engine_hours_h,seq,altitude_m,oat_c,ambient_pressure_kpa,throttle_pct,engine_load_pct,map_kpa,rpm,cht_1_c,cht_2_c,cht_3_c,cht_4_c,egt_1_c,egt_2_c,egt_3_c,egt_4_c,coolant_temp_c,oil_temp_c,oil_pressure_bar,fuel_flow_lph,fuel_pressure_bar,vib_rms_g,vib_1x_g,vib_high_g,vib_kurtosis,battery_voltage_v,alternator_current_a,injection_timing_deg,fault_class,fault_severity,time_to_failure_s,health_index_true
E005,T2-LUBRICATION_FAILURE-000,183.0,851.83282,183,3654.086,11.482,64.47,71.454,43.634,50.586,4173.042,98.627,99.386,100.129,101.35,684.617,688.174,688.621,683.428,88.308,105.619,3.378,7.419,3.066,0.621,0.302,0.224,3.013,14.167,13.391,21.4,NORMAL,0.0,1004.6,100.0
E005,T2-LUBRICATION_FAILURE-000,184.0,851.8331,184,3654.445,11.48,64.467,71.469,43.642,50.53,4174.845,98.486,99.223,99.669,101.094,685.572,685.037,686.79,686.05,88.192,105.374,3.379,7.424,3.055,0.633,0.303,0.226,2.993,14.197,13.103,21.402,NORMAL,0.0,1003.6,100.0
E005,T2-LUBRICATION_FAILURE-000,185.0,851.83337,185,3654.801,11.477,64.464,71.484,43.65,50.537,4185.424,98.931,99.383,99.489,100.868,685.766,684.723,688.644,686.146,88.212,105.429,3.388,7.45,3.035,0.628,0.303,0.223,3.019,14.169,13.385,21.422,NORMAL,0.0,1002.6,100.0
E005,T2-LUBRICATION_FAILURE-000,186.0,851.83365,186,3655.155,11.475,64.461,71.499,43.657,50.513,4181.117,98.786,99.58,98.947,100.852,682.934,688.294,685.607,686.336,88.296,105.297,3.386,7.441,3.045,0.622,0.31,0.221,3.001,14.185,13.169,21.413,NORMAL,0.0,1001.6,100.0
E005,T2-LUBRICATION_FAILURE-000,187.0,851.83393,187,3655.506,11.473,64.458,71.513,43.665,50.564,4184.515,98.242,99.97,98.916,100.841,683.116,686.028,686.469,687.614,88.149,105.186,3.388,7.45,3.066,0.649,0.315,0.227,2.986,14.206,13.329,21.418,NORMAL,0.0,1000.6,100.0
E005,T2-LUBRICATION_FAILURE-000,188.0,851.83421,188,3655.854,11.471,64.455,71.528,43.672,50.526,4182.409,97.974,99.983,99.516,100.843,680.577,685.105,686.708,690.522,88.235,105.024,3.391,7.446,3.029,0.643,0.311,0.224,3.01,14.184,13.158,21.414,NORMAL,0.0,999.6,100.0
E005,T2-LUBRICATION_FAILURE-000,189.0,851.83449,189,3656.2,11.468,64.452,71.543,43.68,50.623,4183.841,98.244,99.614,99.22,100.952,682.565,687.312,684.755,687.093,87.969,104.95,3.394,7.45,3.038,0.632,0.312,0.227,3.03,14.216,13.127,21.416,NORMAL,0.0,998.6,100.0
E005,T2-LUBRICATION_FAILURE-000,190.0,851.83476,190,3656.542,11.466,64.45,71.558,43.688,50.574,4185.631,98.258,98.898,99.344,100.958,686.823,689.254,685.89,685.634,88.073,104.96,3.394,7.455,3.044,0.647,0.308,0.225,3.095,14.198,13.374,21.418,NORMAL,0.0,997.6,100.0
E005,T2-LUBRICATION_FAILURE-000,191.0,851.83504,191,3656.882,11.464,64.447,71.572,43.695,50.61,4189.304,97.835,98.774,99.685,101.112,689.859,688.116,685.908,686.882,88.115,104.86,3.396,7.465,3.048,0.644,0.308,0.222,3.117,14.222,13.558,21.425,NORMAL,0.0,996.6,100.0
E005,T2-LUBRICATION_FAILURE-000,192.0,851.83532,192,3657.219,11.462,64.444,71.587,43.703,50.607,4187.315,97.465,97.966,99.9,100.749,689.147,687.423,685.752,686.38,88.154,104.849,3.402,7.461,3.049,0.652,0.319,0.228,3.046,14.21,13.573,21.42,NORMAL,0.0,995.6,100.0
E005,T2-LUBRICATION_FAILURE-000,193.0,851.8356,193,3657.554,11.46,64.441,71.601,43.71,50.577,4184.86,97.237,98.226,100.135,101.069,689.398,686.926,685.779,687.938,88.127,104.664,3.407,7.455,3.059,0.64,0.319,0.226,3.059,14.228,13.643,21.415,NORMAL,0.0,994.6,100.0
E005,T2-LUBRICATION_FAILURE-000,194.0,851.83587,194,3657.885,11.457,64.438,71.616,43.717,50.648,4185.367,97.161,97.93,100.128,100.78,688.271,684.633,686.891,687.417,88.251,104.713,3.403,7.457,3.06,0.644,0.315,0.227,3.063,14.218,13.232,21.415,NORMAL,0.0,993.6,100.0
E005,T2-LUBRICATION_FAILURE-000,195.0,851.83615,195,3658.214,11.455,64.436,71.63,43.725,50.617,4179.633,96.705,98.432,100.165,100.494,691.639,687.206,685.298,688.554,88.108,104.587,3.405,7.444,3.064,0.643,0.31,0.227,3.058,14.197,13.049,21.404,NORMAL,0.0,992.6,100.0
E005,T2-LUBRICATION_FAILURE-000,196.0,851.83643,196,3658.539,11.453,64.433,71.644,43.732,50.623,4181.842,97.41,98.307,100.546,100.877,691.228,687.501,686.178,690.874,88.095,104.505,3.393,7.45,3.039,0.65,0.312,0.224,3.031,14.211,13.482,21.407,NORMAL,0.0,991.6,100.0
E005,T2-LUBRICATION_FAILURE-000,197.0,851.83671,197,3658.862,11.451,64.43,71.659,43.74,50.643,4180.394,97.405,97.959,100.59,101.597,688.956,685.196,686.333,689.208,87.96,104.282,3.412,7.448,3.042,0.674,0.313,0.227,3.063,14.233,13.358,21.404,NORMAL,0.0,990.6,100.0
E005,T2-LUBRICATION_FAILURE-000,198.0,851.83699,198,3659.182,11.449,64.428,71.673,43.747,50.632,4183.794,97.06,98.189,100.466,101.714,690.343,686.873,685.264,688.837,87.941,104.355,3.413,7.457,3.039,0.657,0.31,0.226,3.051,14.192,13.603,21.41,NORMAL,0.0,989.6,100.0
E005,T2-LUBRICATION_FAILURE-000,199.0,851.83726,199,3659.499,11.447,64.425,71.687,43.754,50.542,4184.971,97.144,97.983,100.043,102.101,688.602,687.842,688.641,687.659,87.965,104.216,3.41,7.46,3.032,0.649,0.312,0.227,3.05,14.182,13.556,21.412,NORMAL,0.0,988.6,100.0
E005,T2-LUBRICATION_FAILURE-000,200.0,851.83754,200,3659.813,11.445,64.422,71.701,43.762,50.683,4183.677,96.892,98.215,100.819,101.783,688.068,685.53,685.605,686.042,87.974,104.083,3.415,7.458,3.049,0.644,0.311,0.23,3.04,14.186,13.519,21.409,NORMAL,0.0,987.6,100.0
E005,T2-LUBRICATION_FAILURE-000,201.0,851.83782,201,3660.125,11.443,64.42,71.715,43.769,50.662,4191.032,96.68,98.067,100.923,102.226,686.68,685.682,684.674,686.769,87.926,104.114,3.419,7.476,3.039,0.638,0.309,0.228,2.993,14.206,13.486,21.422,NORMAL,0.0,986.6,100.0
E005,T2-LUBRICATION_FAILURE-000,202.0,851.8381,202,3660.433,11.441,64.417,71.729,43.776,50.631,4183.72,96.739,97.886,100.835,102.622,684.986,685.937,679.735,685.359,87.859,104.024,3.417,7.459,3.05,0.629,0.309,0.23,2.987,14.228,13.386,21.408,NORMAL,0.0,985.6,100.0
E005,T2-LUBRICATION_FAILURE-000,203.0,851.83837,203,3660.739,11.439,64.415,71.743,43.783,50.63,4189.775,96.812,97.727,100.649,102.846,683.449,683.921,680.539,685.507,87.883,104.043,3.415,7.475,3.051,0.621,0.315,0.232,2.951,14.168,13.604,21.419,NORMAL,0.0,984.6,100.0
E005,T2-LUBRICATION_FAILURE-000,204.0,851.83865,204,3661.042,11.437,64.412,71.756,43.79,50.697,4184.545,96.736,98.11,100.599,103.397,683.479,685.17,683.483,686.161,87.902,103.849,3.416,7.463,3.046,0.629,0.315,0.233,3.041,14.187,13.425,21.408,NORMAL,0.0,983.6,100.0
E005,T2-LUBRICATION_FAILURE-000,205.0,851.83893,205,3661.341,11.435,64.41,71.77,43.798,50.705,4187.313,97.33,98.812,100.943,102.539,683.665,684.75,683.098,685.538,87.806,103.792,3.422,7.47,3.051,0.624,0.312,0.233,3.072,14.206,13.677,21.413,NORMAL,0.0,982.6,100.0
E005,T2-LUBRICATION_FAILURE-000,206.0,851.83921,206,3661.638,11.433,64.407,71.784,43.805,50.581,4188.455,96.766,98.475,100.439,102.017,685.292,686.322,681.602,685.532,87.828,103.766,3.421,7.474,3.052,0.643,0.314,0.23,3.055,14.185,13.612,21.415,NORMAL,0.0,981.6,100.0
E005,T2-LUBRICATION_FAILURE-000,207.0,851.83949,207,3661.932,11.431,64.405,71.797,43.812,50.738,4187.602,97.027,98.801,100.7,102.549,685.714,685.958,686.497,685.602,87.671,103.684,3.421,7.473,3.045,0.653,0.314,0.227,3.062,14.174,13.754,21.413,NORMAL,0.0,980.6,100.0
E005,T2-LUBRICATION_FAILURE-000,208.0,851.83976,208,3662.223,11.429,64.402,71.811,43.819,50.643,4186.547,96.474,99.314,101.338,102.28,685.678,687.644,682.889,685.076,87.72,103.588,3.423,7.471,3.068,0.651,0.316,0.227,3.078,14.237,13.373,21.41,NORMAL,0.0,979.6,100.0
E005,T2-LUBRICATION_FAILURE-000,209.0,851.84004,209,3662.511,11.427,64.4,71.824,43.826,50.609,4186.445,96.26,99.399,101.145,101.623,684.659,687.457,682.451,685.923,87.682,103.634,3.426,7.471,3.069,0.637,0.318,0.229,3.062,14.19,13.636,21.41,NORMAL,0.0,978.6,100.0
E005,T2-LUBRICATION_FAILURE-000,210.0,851.84032,210,3662.796,11.426,64.398,71.838,43.833,50.69,4184.813,95.9,99.32,100.949,101.084,687.452,685.773,684.219,688.462,87.893,103.515,3.43,7.468,3.057,0.63,0.314,0.228,3.113,14.203,13.436,21.406,NORMAL,0.0,977.6,100.0
E005,T2-LUBRICATION_FAILURE-000,211.0,851.8406,211,3663.078,11.424,64.395,71.851,43.84,50.683,4183.745,96.251,99.048,100.885,101.283,685.98,684.582,686.327,689.662,87.809,103.429,3.429,7.466,3.049,0.636,0.309,0.227,3.043,14.18,13.704,21.404,NORMAL,0.0,976.6,100.0
E005,T2-LUBRICATION_FAILURE-000,212.0,851.84087,212,3663.357,11.422,64.393,71.864,43.847,50.731,4182.657,96.385,98.643,101.207,101.099,685.347,686.275,690.489,689.084,87.772,103.483,3.421,7.464,3.031,0.632,0.309,0.224,3.021,14.195,13.474,21.401,NORMAL,0.0,975.6,100.0
E005,T2-LUBRICATION_FAILURE-000,213.0,851.84115,213,3663.633,11.42,64.391,71.877,43.854,50.765,4190.538,96.136,98.749,100.919,101.114,687.125,683.173,688.384,688.032,87.814,103.33,3.434,7.484,3.057,0.628,0.321,0.226,2.99,14.165,13.532,21.416,NORMAL,0.0,974.6,100.0
E005,T2-LUBRICATION_FAILURE-000,214.0,851.84143,214,3663.906,11.418,64.388,71.891,43.861,50.632,4183.525,96.616,99.196,101.047,101.058,686.588,685.343,687.498,688.67,87.905,103.313,3.433,7.467,3.032,0.628,0.315,0.223,2.968,14.192,13.813,21.402,NORMAL,0.0,973.6,100.0
E005,T2-LUBRICATION_FAILURE-000,215.0,851.84171,215,3664.176,11.417,64.386,71.904,43.868,50.707,4187.203,97.329,100.194,101.005,100.709,685.821,683.924,689.824,686.546,87.87,103.226,3.435,7.477,3.064,0.633,0.315,0.221,2.99,14.198,13.545,21.409,NORMAL,0.0,972.6,100.0
E005,T2-LUBRICATION_FAILURE-000,216.0,851.84199,216,3664.443,11.415,64.384,71.917,43.875,50.707,4187.749,96.667,100.43,101.318,100.53,684.609,681.585,688.277,686.297,88.017,103.092,3.437,7.479,3.059,0.64,0.316,0.225,2.976,14.207,13.956,21.409,NORMAL,0.0,971.6,100.0
E005,T2-LUBRICATION_FAILURE-000,217.0,851.84226,217,3664.707,11.413,64.382,71.93,43.882,50.616,4188.2,96.718,99.929,101.904,100.74,685.847,683.977,689.626,688.472,87.895,103.08,3.419,7.481,3.04,0.65,0.311,0.225,2.937,14.183,13.569,21.41,NORMAL,0.0,970.6,100.0
E005,T2-LUBRICATION_FAILURE-000,218.0,851.84254,218,3664.968,11.411,64.379,71.942,43.888,50.692,4189.201,97.21,99.558,102.298,100.751,690.807,686.396,690.675,687.661,88.009,103.078,3.433,7.484,3.051,0.651,0.307,0.222,2.998,14.217,14.026,21.411,NORMAL,0.0,969.6,100.0
E005,T2-LUBRICATION_FAILURE-000,219.0,851.84282,219,3665.226,11.41,64.377,71.955,43.895,50.707,4190.225,97.359,99.283,101.474,100.722,687.022,685.211,691.459,686.649,87.909,102.962,3.433,7.487,3.064,0.653,0.307,0.229,3.017,14.21,13.727,21.413,NORMAL,0.0,968.6,100.0
E005,T2-LUBRICATION_FAILURE-000,220.0,851.8431,220,3665.481,11.408,64.375,71.968,43.902,50.668,4190.886,97.754,98.917,102.167,100.623,686.513,685.93,692.129,687.643,88.054,103.031,3.445,7.489,3.047,0.645,0.305,0.226,3.057,14.187,13.544,21.414,NORMAL,0.0,967.6,100.0
E005,T2-LUBRICATION_FAILURE-000,221.0,851.84337,221,3665.733,11.406,64.373,71.981,43.909,50.712,4191.618,97.631,98.775,102.457,100.956,685.789,686.262,689.753,686.449,87.955,102.908,3.441,7.491,3.077,0.645,0.308,0.223,3.049,14.21,13.669,21.415,NORMAL,0.0,966.6,100.0
E005,T2-LUBRICATION_FAILURE-000,222.0,851.84365,222,3665.982,11.405,64.371,71.993,43.915,50.726,4192.303,97.084,99.253,103.235,101.231,687.44,687.656,689.778,685.11,87.885,102.874,3.437,7.494,3.059,0.641,0.309,0.222,2.994,14.205,13.777,21.416,NORMAL,0.0,965.6,100.0
E005,T2-LUBRICATION_FAILURE-000,223.0,851.84393,223,3666.228,11.403,64.369,72.006,43.922,50.671,4191.99,96.791,99.147,102.986,101.306,685.907,687.934,689.793,687.807,87.884,102.725,3.437,7.494,3.032,0.664,0.312,0.222,2.968,14.216,13.898,21.415,NORMAL,0.0,964.6,100.0
E005,T2-LUBRICATION_FAILURE-000,224.0,851.84421,224,3666.47,11.402,64.367,72.018,43.929,50.74,4194.135,96.811,98.737,102.8,100.785,686.306,686.352,688.257,685.749,87.984,102.742,3.442,7.499,3.046,0.652,0.314,0.22,2.964,14.196,13.949,21.419,NORMAL,0.0,963.6,100.0
E005,T2-LUBRICATION_FAILURE-000,225.0,851.84449,225,3666.71,11.4,64.365,72.03,43.935,50.639,4197.141,96.394,98.103,102.312,100.826,689.534,687.626,689.412,686.441,87.929,102.708,3.444,7.507,3.052,0.647,0.314,0.218,2.984,14.206,13.607,21.424,NORMAL,0.0,962.6,100.0
E005,T2-LUBRICATION_FAILURE-000,226.0,851.84476,226,3666.947,11.399,64.363,72.043,43.942,50.735,4195.254,97.042,98.244,102.431,100.872,687.302,684.429,689.155,683.295,87.954,102.731,3.454,7.503,3.057,0.651,0.313,0.221,2.96,14.203,13.526,21.42,NORMAL,0.0,961.6,100.0
E005,T2-LUBRICATION_FAILURE-000,227.0,851.84504,227,3667.18,11.397,64.361,72.055,43.948,50.802,4198.789,97.209,98.308,102.11,100.347,687.523,684.586,689.406,684.564,87.778,102.529,3.444,7.512,3.041,0.656,0.316,0.22,2.957,14.19,13.763,21.427,NORMAL,0.0,960.6,100.0
E005,T2-LUBRICATION_FAILURE-000,228.0,851.84532,228,3667.411,11.396,64.359,72.067,43.955,50.82,4202.036,97.175,98.163,101.795,100.506,689.023,685.667,689.007,679.996,87.979,102.653,3.452,7.521,3.042,0.681,0.314,0.222,2.941,14.219,13.758,21.432,NORMAL,0.0,959.6,100.0
E005,T2-LUBRICATION_FAILURE-000,229.0,851.8456,229,3667.638,11.394,64.357,72.079,43.962,50.686,4195.015,96.803,97.917,101.162,100.45,687.876,684.366,690.919,682.836,87.854,102.525,3.454,7.505,3.035,0.664,0.31,0.223,2.922,14.178,13.653,21.419,NORMAL,0.0,958.6,100.0
E005,T2-LUBRICATION_FAILURE-000,230.0,851.84587,230,3667.862,11.393,64.355,72.091,43.968,50.681,4194.947,96.363,98.213,101.463,99.831,687.773,683.937,690.533,683.775,87.844,102.496,3.446,7.505,3.075,0.676,0.307,0.22,2.914,14.217,13.827,21.418,NORMAL,0.0,957.6,100.0
E005,T2-LUBRICATION_FAILURE-000,231.0,851.84615,231,3668.083,11.391,64.354,72.103,43.974,50.847,4194.383,96.12,98.023,101.397,99.91,686.424,682.188,690.884,682.418,87.838,102.515,3.444,7.505,3.059,0.668,0.306,0.226,2.968,14.214,13.718,21.417,NORMAL,0.0,956.6,100.0
E005,T2-LUBRICATION_FAILURE-000,232.0,851.84643,232,3668.301,11.39,64.352,72.115,43.981,50.7,4197.247,95.928,97.58,101.466,100.059,686.509,683.892,691.324,683.428,87.848,102.338,3.455,7.512,3.047,0.66,0.312,0.223,2.987,14.222,13.679,21.422,NORMAL,0.0,955.6,100.0
E005,T2-LUBRICATION_FAILURE-000,233.0,851.84671,233,3668.516,11.388,64.35,72.127,43.987,50.72,4197.864,95.898,97.855,102.307,99.93,688.004,687.629,692.255,684.924,87.81,102.417,3.456,7.514,3.051,0.655,0.309,0.227,2.971,14.221,13.748,21.423,NORMAL,0.0,954.6,100.0
E005,T2-LUBRICATION_FAILURE-000,234.0,851.84699,234,3668.728,11.387,64.348,72.139,43.994,50.754,4197.386,96.942,97.831,101.951,100.817,689.021,687.573,689.678,681.661,87.866,102.375,3.452,7.514,3.044,0.665,0.314,0.227,3.006,14.222,13.856,21.422,NORMAL,0.0,953.6,100.0
E005,T2-LUBRICATION_FAILURE-000,235.0,851.84726,235,3668.936,11.386,64.346,72.15,44.0,50.792,4200.735,96.864,98.577,102.222,100.821,690.706,688.467,690.704,682.173,87.96,102.365,3.452,7.522,3.044,0.679,0.321,0.226,2.992,14.203,13.638,21.428,NORMAL,0.0,952.6,100.0
E005,T2-LUBRICATION_FAILURE-000,236.0,851.84754,236,3669.142,11.384,64.345,72.162,44.006,50.818,4203.563,96.946,98.83,102.071,101.308,687.698,686.667,688.199,681.708,88.066,102.237,3.459,7.529,3.053,0.683,0.327,0.225,3.006,14.217,13.854,21.433,NORMAL,0.0,951.6,100.0
E005,T2-LUBRICATION_FAILURE-000,237.0,851.84782,237,3669.344,11.383,64.343,72.173,44.013,50.794,4202.88,96.753,98.882,101.289,101.729,688.591,687.426,684.825,682.077,87.922,102.313,3.457,7.528,3.032,0.669,0.327,0.226,2.998,14.178,13.835,21.432,NORMAL,0.0,950.6,100.0
E005,T2-LUBRICATION_FAILURE-000,238.0,851.8481,238,3669.543,11.382,64.341,72.185,44.019,50.77,4202.568,96.99,98.486,101.063,102.075,686.78,688.458,685.506,684.987,88.202,102.197,3.458,7.528,3.066,0.677,0.327,0.224,3.014,14.191,14.154,21.431,NORMAL,0.0,949.6,100.0
E005,T2-LUBRICATION_FAILURE-000,239.0,851.84837,239,3669.739,11.38,64.34,72.196,44.025,50.797,4197.394,97.2,98.368,100.784,101.717,690.024,686.979,683.926,687.171,88.097,102.237,3.454,7.516,3.051,0.661,0.325,0.222,3.023,14.229,13.903,21.421,NORMAL,0.0,948.6,100.0
E005,T2-LUBRICATION_FAILURE-000,240.0,851.84865,240,3669.932,11.379,64.338,72.207,44.031,50.828,4197.694,96.802,98.434,101.512,102.028,687.392,685.819,684.722,687.305,88.229,102.156,3.45,7.518,3.06,0.665,0.333,0.222,3.039,14.229,14.025,21.421,NORMAL,0.0,947.6,100.0
E005,T2-LUBRICATION_FAILURE-000,241.0,851.84893,241,3670.122,11.378,64.337,72.219,44.037,50.806,4196.625,97.217,98.556,101.143,101.708,684.644,688.221,683.265,689.185,88.147,102.152,3.462,7.515,3.038,0.655,0.33,0.22,3.008,14.189,14.041,21.419,NORMAL,0.0,946.6,100.0
E005,T2-LUBRICATION_FAILURE-000,242.0,851.84921,242,3670.308,11.377,64.335,72.23,44.044,50.849,4198.26,97.622,98.369,100.953,101.555,685.581,689.498,684.253,690.159,88.412,102.069,3.454,7.52,3.072,0.668,0.325,0.229,3.022,14.176,14.1,21.421,NORMAL,0.0,945.6,100.0
E005,T2-LUBRICATION_FAILURE-000,243.0,851.84949,243,3670.492,11.376,64.334,72.241,44.05,50.717,4200.241,97.748,98.11,100.935,101.184,685.936,689.848,686.997,688.68,88.273,102.153,3.456,7.525,3.047,0.666,0.318,0.227,3.07,14.249,14.085,21.425,NORMAL,0.0,944.6,100.0
E005,T2-LUBRICATION_FAILURE-000,244.0,851.84976,244,3670.672,11.374,64.332,72.252,44.056,50.76,4201.38,97.715,98.318,100.928,101.208,685.799,689.393,685.471,690.74,88.235,102.207,3.463,7.528,3.079,0.673,0.316,0.229,3.092,14.223,13.991,21.427,NORMAL,0.0,943.6,100.0
E005,T2-LUBRICATION_FAILURE-000,245.0,851.85004,245,3670.849,11.373,64.331,72.263,44.062,50.823,4200.767,98.393,98.208,100.183,100.59,687.657,690.667,685.485,689.24,88.107,102.076,3.461,7.528,3.036,0.662,0.324,0.231,3.083,14.187,13.934,21.426,NORMAL,0.0,942.6,100.0
E005,T2-LUBRICATION_FAILURE-000,246.0,851.85032,246,3671.022,11.372,64.329,72.274,44.068,50.813,4194.775,97.667,97.44,99.871,100.343,688.406,689.046,688.27,689.289,88.093,102.06,3.457,7.514,3.064,0.664,0.317,0.228,3.053,14.184,14.062,21.414,NORMAL,0.0,941.6,100.0
E005,T2-LUBRICATION_FAILURE-000,247.0,851.8506,247,3671.193,11.371,64.328,72.284,44.074,50.775,4194.068,97.248,97.052,99.654,99.965,688.311,688.009,691.43,687.864,88.283,102.059,3.458,7.513,3.042,0.683,0.316,0.23,3.068,14.227,14.126,21.412,NORMAL,0.0,940.6,100.0
E005,T2-LUBRICATION_FAILURE-000,248.0,851.85087,248,3671.36,11.37,64.326,72.295,44.08,50.845,4193.557,97.401,97.358,99.502,99.9,688.752,685.163,692.764,687.778,88.302,102.013,3.461,7.512,3.048,0.661,0.314,0.23,3.104,14.214,14.194,21.411,NORMAL,0.0,939.6,100.0
E005,T2-LUBRICATION_FAILURE-000,249.0,851.85115,249,3671.524,11.369,64.325,72.306,44.086,50.843,4193.965,97.538,97.577,99.546,99.701,689.171,686.371,687.934,688.621,88.283,101.978,3.463,7.514,3.049,0.666,0.312,0.229,3.053,14.166,14.031,21.412,NORMAL,0.0,938.6,100.0
E005,T2-LUBRICATION_FAILURE-000,250.0,851.85143,250,3671.685,11.368,64.324,72.316,44.092,50.801,4194.703,97.663,97.08,99.442,99.965,689.995,686.981,687.114,684.788,88.379,101.87,3.462,7.516,3.048,0.684,0.308,0.228,3.043,14.189,13.788,21.413,NORMAL,0.0,937.6,100.0
E005,T2-LUBRICATION_FAILURE-000,251.0,851.85171,251,3671.843,11.367,64.322,72.327,44.097,50.772,4202.175,97.742,97.428,99.684,100.031,687.808,688.343,688.54,686.461,88.258,102.011,3.462,7.534,3.062,0.665,0.311,0.227,3.019,14.212,14.009,21.427,NORMAL,0.0,936.6,100.0
E005,T2-LUBRICATION_FAILURE-000,252.0,851.85199,252,3671.998,11.366,64.321,72.337,44.103,50.883,4198.52,97.726,97.694,99.62,99.804,688.996,688.801,687.07,687.237,88.297,101.899,3.461,7.526,3.038,0.65,0.315,0.23,3.026,14.182,13.593,21.42,NORMAL,0.0,935.6,100.0
E005,T2-LUBRICATION_FAILURE-000,253.0,851.85226,253,3672.149,11.365,64.32,72.347,44.109,50.83,4198.013,97.105,98.627,99.651,99.478,686.972,689.667,688.88,688.437,88.38,101.867,3.464,7.526,3.055,0.642,0.311,0.232,3.014,14.216,13.854,21.418,NORMAL,0.0,934.6,100.0
E005,T2-LUBRICATION_FAILURE-000,254.0,851.85254,254,3672.297,11.364,64.319,72.358,44.115,50.813,4200.301,97.707,99.272,99.496,99.873,688.995,690.182,687.267,687.756,88.452,101.963,3.463,7.532,3.043,0.64,0.307,0.231,2.967,14.182,13.81,21.423,NORMAL,0.0,933.6,100.0
E005,T2-LUBRICATION_FAILURE-000,255.0,851.85282,255,3672.442,11.363,64.317,72.368,44.121,50.839,4203.469,98.17,98.992,99.973,99.967,686.773,690.357,686.481,689.324,88.428,101.824,3.471,7.54,3.049,0.642,0.311,0.23,2.928,14.186,14.204,21.428,NORMAL,0.0,932.6,100.0
E005,T2-LUBRICATION_FAILURE-000,256.0,851.8531,0,3672.583,11.362,64.316,72.378,44.126,50.862,4200.078,98.107,98.943,100.062,99.465,684.163,688.597,683.801,690.165,88.171,101.83,3.464,7.532,3.048,0.638,0.31,0.237,2.994,14.201,14.191,21.422,NORMAL,0.0,931.6,100.0
E005,T2-LUBRICATION_FAILURE-000,257.0,851.85337,1,3672.721,11.361,64.315,72.388,44.132,50.953,4197.351,98.516,99.097,100.393,99.841,684.649,690.418,683.583,688.659,88.288,101.897,3.464,7.527,3.051,0.653,0.306,0.237,2.999,14.195,13.837,21.416,NORMAL,0.0,930.6,100.0
E005,T2-LUBRICATION_FAILURE-000,258.0,851.85365,2,3672.857,11.36,64.314,72.398,44.138,50.847,4198.527,98.858,98.95,100.276,99.657,688.122,690.438,681.592,689.025,88.326,101.853,3.466,7.53,3.067,0.674,0.314,0.234,3.003,14.153,14.295,21.418,NORMAL,0.0,929.6,100.0
E005,T2-LUBRICATION_FAILURE-000,259.0,851.85393,3,3672.988,11.359,64.313,72.408,44.143,50.926,4195.999,99.196,98.608,100.272,99.521,689.403,692.238,681.431,688.56,88.34,101.764,3.459,7.524,3.062,0.684,0.312,0.231,3.023,14.196,14.615,21.413,NORMAL,0.0,928.6,100.0
E005,T2-LUBRICATION_FAILURE-000,260.0,851.85421,4,3673.117,11.358,64.312,72.418,44.149,50.87,4199.827,98.96,98.782,100.148,99.538,689.312,690.109,683.025,690.442,88.167,101.856,3.463,7.534,3.047,0.686,0.309,0.228,2.962,14.184,14.169,21.42,NORMAL,0.0,927.6,100.0
E005,T2-LUBRICATION_FAILURE-000,261.0,851.85449,5,3673.242,11.358,64.311,72.427,44.154,50.853,4203.732,98.879,98.757,100.388,99.393,690.228,691.309,683.921,688.972,88.315,101.697,3.469,7.544,3.053,0.665,0.307,0.226,2.975,14.198,13.921,21.428,NORMAL,0.0,926.6,100.0
E005,T2-LUBRICATION_FAILURE-000,262.0,851.85476,6,3673.364,11.357,64.31,72.437,44.16,50.892,4202.003,98.738,98.805,100.307,99.486,689.224,690.253,686.906,686.911,88.234,101.735,3.468,7.541,3.036,0.656,0.304,0.226,3.021,14.226,14.018,21.424,NORMAL,0.0,925.6,100.0
E005,T2-LUBRICATION_FAILURE-000,263.0,851.85504,7,3673.483,11.356,64.309,72.447,44.166,50.934,4202.435,99.038,98.836,100.389,99.933,689.045,689.505,689.661,687.516,88.271,101.769,3.473,7.542,3.066,0.656,0.302,0.225,3.002,14.204,14.01,21.425,NORMAL,0.0,924.6,100.0
E005,T2-LUBRICATION_FAILURE-000,264.0,851.85532,8,3673.599,11.355,64.308,72.456,44.171,50.91,4199.624,98.218,99.153,100.181,99.83,688.449,690.467,689.48,686.829,88.258,101.75,3.475,7.536,3.049,0.657,0.301,0.226,3.044,14.202,13.903,21.419,NORMAL,0.0,923.6,100.0
E005,T2-LUBRICATION_FAILURE-000,265.0,851.8556,9,3673.711,11.355,64.307,72.465,44.176,50.922,4204.812,97.597,99.19,99.975,99.647,690.343,688.652,690.507,686.327,88.345,101.743,3.466,7.549,3.05,0.659,0.299,0.225,3.004,14.175,14.258,21.429,NORMAL,0.0,922.6,100.0
E005,T2-LUBRICATION_FAILURE-000,266.0,851.85587,10,3673.82,11.354,64.306,72.475,44.182,50.886,4208.506,97.779,99.064,100.161,100.089,692.218,688.186,688.807,685.614,88.32,101.702,3.467,7.558,3.055,0.663,0.301,0.223,3.002,14.179,14.237,21.436,NORMAL,0.0,921.6,100.0
E005,T2-LUBRICATION_FAILURE-000,267.0,851.85615,11,3673.926,11.353,64.305,72.484,44.187,50.889,4203.073,98.069,98.048,99.642,100.04,689.931,691.777,689.615,687.033,88.382,101.783,3.473,7.546,3.057,0.654,0.303,0.223,3.019,14.197,14.163,21.425,NORMAL,0.0,920.6,100.0
