engine_id,flight_id,t_s,engine_hours_h,seq,altitude_m,oat_c,ambient_pressure_kpa,throttle_pct,engine_load_pct,map_kpa,rpm,cht_1_c,cht_2_c,cht_3_c,cht_4_c,egt_1_c,egt_2_c,egt_3_c,egt_4_c,coolant_temp_c,oil_temp_c,oil_pressure_bar,fuel_flow_lph,fuel_pressure_bar,vib_rms_g,vib_1x_g,vib_high_g,vib_kurtosis,battery_voltage_v,alternator_current_a,injection_timing_deg,fault_class,fault_severity,time_to_failure_s,health_index_true
E001,T1-0000,651.0,260.06118,139,3849.766,-9.971,62.857,70.08,41.679,48.662,4190.735,96.342,97.758,98.78,101.3,659.432,659.088,657.42,659.857,88.311,100.927,3.47,7.72,3.047,0.652,0.302,0.224,2.996,14.2,14.282,21.489,NORMAL,0.0,-1.0,100.0
E001,T1-0000,652.0,260.06146,140,3849.16,-9.967,62.862,70.061,41.67,48.611,4191.569,96.711,97.451,99.357,101.644,657.531,660.559,658.156,656.936,88.271,100.89,3.478,7.721,3.042,0.646,0.302,0.222,3.015,14.172,14.165,21.491,NORMAL,0.0,-1.0,100.0
E001,T1-0000,653.0,260.06174,141,3848.555,-9.963,62.867,70.042,41.661,48.698,4196.741,96.786,97.628,99.372,102.289,659.552,661.107,657.604,658.287,88.333,100.898,3.478,7.733,3.071,0.644,0.308,0.225,3.004,14.197,14.475,21.501,NORMAL,0.0,-1.0,100.0
E001,T1-0000,654.0,260.06202,142,3847.952,-9.959,62.871,70.023,41.653,48.782,4192.976,96.723,97.637,99.336,102.162,656.864,658.853,658.446,658.589,88.249,101.018,3.47,7.723,3.052,0.634,0.31,0.223,2.983,14.233,14.379,21.494,NORMAL,0.0,-1.0,100.0
E001,T1-0000,655.0,260.06229,143,3847.349,-9.955,62.876,70.004,41.644,48.724,4189.491,96.952,97.848,99.377,102.968,655.608,659.265,657.181,656.726,88.381,100.877,3.477,7.713,3.077,0.63,0.308,0.221,2.96,14.201,14.2,21.488,NORMAL,0.0,-1.0,100.0
E001,T1-0000,656.0,260.06257,144,3846.747,-9.951,62.881,69.985,41.635,48.655,4187.72,97.426,98.004,99.105,103.015,657.68,655.485,657.955,654.107,88.3,100.96,3.465,7.708,3.046,0.63,0.304,0.221,2.955,14.198,14.186,21.485,NORMAL,0.0,-1.0,100.0
E001,T1-0000,657.0,260.06285,145,3846.146,-9.947,62.886,69.966,41.626,48.625,4180.16,97.498,97.993,99.451,102.763,659.265,656.277,658.536,656.421,88.254,100.839,3.468,7.688,3.059,0.629,0.303,0.22,2.956,14.213,14.191,21.471,NORMAL,0.0,-1.0,100.0
E001,T1-0000,658.0,260.06313,146,3845.547,-9.943,62.891,69.947,41.618,48.622,4178.183,97.729,98.251,99.426,103.075,660.626,659.042,657.884,656.9,88.235,100.905,3.474,7.683,3.06,0.63,0.309,0.22,2.944,14.193,14.355,21.468,NORMAL,0.0,-1.0,100.0
E001,T1-0000,659.0,260.0634,147,3844.948,-9.939,62.896,69.928,41.609,48.677,4178.25,97.568,98.54,99.616,103.075,659.601,656.856,656.932,659.748,88.223,100.903,3.474,7.682,3.033,0.656,0.305,0.222,2.966,14.217,14.233,21.468,NORMAL,0.0,-1.0,100.0
E001,T1-0000,660.0,260.06368,148,3844.35,-9.935,62.901,69.908,41.6,48.677,4177.535,97.758,98.249,100.066,102.604,658.305,656.456,658.112,661.066,88.287,100.906,3.473,7.679,3.062,0.643,0.307,0.226,2.989,14.21,14.358,21.467,NORMAL,0.0,-1.0,100.0
E001,T1-0000,661.0,260.06396,149,3843.754,-9.932,62.906,69.889,41.591,48.653,4180.289,97.497,98.594,100.411,102.707,659.733,657.488,657.216,662.31,88.286,100.923,3.477,7.685,3.048,0.651,0.309,0.229,2.999,14.228,13.93,21.472,NORMAL,0.0,-1.0,100.0
E001,T1-0000,662.0,260.06424,150,3843.158,-9.928,62.911,69.87,41.582,48.624,4181.786,97.437,98.666,99.729,102.517,657.826,658.836,658.691,660.2,88.163,100.921,3.471,7.688,3.054,0.66,0.319,0.229,2.971,14.183,14.303,21.476,NORMAL,0.0,-1.0,100.0
E001,T1-0000,663.0,260.06452,151,3842.564,-9.924,62.915,69.85,41.573,48.637,4178.206,96.98,98.686,99.447,103.464,657.48,659.511,658.994,655.327,88.276,100.984,3.474,7.678,3.061,0.654,0.316,0.227,2.98,14.237,14.246,21.469,NORMAL,0.0,-1.0,100.0
E001,T1-0000,664.0,260.06479,152,3841.971,-9.92,62.92,69.831,41.564,48.54,4173.49,96.909,99.037,99.563,103.494,655.736,660.263,659.727,655.794,88.125,100.851,3.468,7.666,3.036,0.665,0.315,0.23,2.975,14.207,14.209,21.46,NORMAL,0.0,-1.0,100.0
E001,T1-0000,665.0,260.06507,153,3841.379,-9.916,62.925,69.812,41.555,48.552,4174.706,96.874,98.522,99.969,103.097,653.757,659.039,658.963,656.296,88.295,100.939,3.471,7.668,3.048,0.659,0.317,0.228,2.94,14.241,14.249,21.463,NORMAL,0.0,-1.0,100.0
E001,T1-0000,666.0,260.06535,154,3840.788,-9.912,62.93,69.792,41.546,48.63,4177.961,96.821,98.062,99.565,102.454,657.579,659.161,658.975,658.651,88.237,100.851,3.467,7.675,3.043,0.646,0.313,0.228,2.94,14.228,14.363,21.47,NORMAL,0.0,-1.0,100.0
E001,T1-0000,667.0,260.06563,155,3840.198,-9.908,62.935,69.773,41.537,48.553,4182.621,96.802,98.535,99.875,102.775,657.971,657.24,661.188,657.03,88.068,100.862,3.468,7.685,3.051,0.641,0.311,0.227,2.937,14.204,14.179,21.479,NORMAL,0.0,-1.0,100.0
E001,T1-0000,668.0,260.0659,156,3839.61,-9.905,62.94,69.753,41.528,48.629,4183.857,96.754,98.788,99.744,102.502,658.25,659.462,659.544,656.97,88.242,100.919,3.474,7.688,3.048,0.65,0.31,0.228,2.965,14.189,14.345,21.481,NORMAL,0.0,-1.0,100.0
E001,T1-0000,669.0,260.06618,157,3839.022,-9.901,62.944,69.734,41.519,48.587,4179.906,96.648,98.579,99.777,102.526,657.012,656.761,660.93,657.485,88.116,101.008,3.469,7.677,3.031,0.646,0.308,0.226,2.947,14.179,14.39,21.474,NORMAL,0.0,-1.0,100.0
E001,T1-0000,670.0,260.06646,158,3838.436,-9.897,62.949,69.714,41.51,48.563,4175.753,96.902,99.397,99.464,102.272,656.539,657.732,664.634,659.945,88.258,100.852,3.469,7.666,3.041,0.638,0.319,0.226,2.97,14.244,13.96,21.467,NORMAL,0.0,-1.0,100.0
E001,T1-0000,671.0,260.06674,159,3837.852,-9.893,62.954,69.695,41.501,48.507,4179.608,96.906,99.455,99.729,102.103,656.216,656.62,662.223,657.784,88.036,100.837,3.472,7.675,3.025,0.628,0.317,0.225,3.015,14.205,14.156,21.474,NORMAL,0.0,-1.0,100.0
E001,T1-0000,672.0,260.06702,160,3837.268,-9.889,62.959,69.675,41.492,48.591,4181.772,97.472,99.54,99.786,101.926,656.792,655.978,662.072,656.885,88.059,100.889,3.472,7.679,3.05,0.632,0.321,0.223,3.033,14.188,13.932,21.479,NORMAL,0.0,-1.0,100.0
E001,T1-0000,673.0,260.06729,161,3836.686,-9.886,62.963,69.655,41.482,48.525,4184.413,97.599,99.383,99.699,101.935,659.492,657.738,661.146,658.166,88.117,100.944,3.471,7.685,3.037,0.638,0.32,0.223,3.033,14.191,14.258,21.484,NORMAL,0.0,-1.0,100.0
E001,T1-0000,674.0,260.06757,162,3836.105,-9.882,62.968,69.636,41.473,48.466,4183.092,97.802,99.287,99.739,101.785,657.183,656.941,660.25,659.115,87.93,100.924,3.474,7.681,3.055,0.651,0.325,0.223,2.992,14.199,13.866,21.482,NORMAL,0.0,-1.0,100.0
E001,T1-0000,675.0,260.06785,163,3835.525,-9.878,62.973,69.616,41.464,48.58,4178.025,97.924,98.661,100.07,101.611,658.595,654.751,657.991,657.931,88.011,100.893,3.473,7.667,3.041,0.658,0.318,0.226,3.007,14.183,14.024,21.473,NORMAL,0.0,-1.0,100.0
E001,T1-0000,676.0,260.06813,164,3834.947,-9.874,62.978,69.596,41.455,48.55,4175.859,98.164,98.703,99.866,101.576,656.362,655.036,659.709,656.874,88.052,100.884,3.463,7.661,3.032,0.659,0.317,0.227,3.01,14.176,14.329,21.469,NORMAL,0.0,-1.0,100.0
E001,T1-0000,677.0,260.0684,165,3834.37,-9.871,62.982,69.576,41.445,48.554,4174.633,98.399,98.96,99.652,101.639,656.251,655.866,659.958,655.965,87.962,100.938,3.469,7.657,3.038,0.661,0.319,0.227,3.013,14.205,13.825,21.467,NORMAL,0.0,-1.0,100.0
E001,T1-0000,678.0,260.06868,166,3833.794,-9.867,62.987,69.557,41.436,48.567,4171.568,98.167,99.071,99.015,101.774,656.884,656.849,659.032,656.796,87.9,100.899,3.465,7.649,3.046,0.68,0.316,0.224,3.039,14.225,14.221,21.461,NORMAL,0.0,-1.0,100.0
E001,T1-0000,679.0,260.06896,167,3833.22,-9.863,62.992,69.537,41.427,48.523,4172.451,98.014,99.934,99.463,101.381,657.251,658.061,660.03,655.072,87.621,100.914,3.472,7.65,3.059,0.671,0.314,0.222,3.011,14.216,13.974,21.463,NORMAL,0.0,-1.0,100.0
E001,T1-0000,680.0,260.06924,168,3832.647,-9.859,62.996,69.517,41.417,48.495,4174.087,97.883,99.838,99.074,101.74,655.33,658.798,657.663,656.848,87.884,100.848,3.46,7.653,3.073,0.654,0.311,0.22,3.036,14.173,14.317,21.467,NORMAL,0.0,-1.0,100.0
E001,T1-0000,681.0,260.06952,169,3832.076,-9.856,63.001,69.497,41.408,48.523,4172.673,97.294,99.773,98.881,101.301,657.201,657.331,655.739,654.846,87.844,100.837,3.468,7.649,3.063,0.667,0.307,0.223,3.046,14.195,14.085,21.464,NORMAL,0.0,-1.0,100.0
E001,T1-0000,682.0,260.06979,170,3831.506,-9.852,63.006,69.477,41.398,48.599,4174.757,97.285,100.168,98.993,101.051,655.767,656.28,655.268,656.258,87.826,100.828,3.464,7.653,3.049,0.692,0.307,0.223,3.02,14.227,14.091,21.469,NORMAL,0.0,-1.0,100.0
E001,T1-0000,683.0,260.07007,171,3830.937,-9.848,63.01,69.457,41.389,48.507,4168.302,97.277,100.589,98.835,101.168,655.048,655.502,657.627,657.864,87.834,100.882,3.461,7.636,3.064,0.68,0.305,0.227,3.022,14.206,13.982,21.457,NORMAL,0.0,-1.0,100.0
E001,T1-0000,684.0,260.07035,172,3830.37,-9.845,63.015,69.437,41.38,48.461,4168.868,96.772,100.471,98.545,100.702,658.111,654.726,655.006,659.593,87.842,100.873,3.467,7.637,3.044,0.673,0.302,0.226,2.971,14.21,13.807,21.458,NORMAL,0.0,-1.0,100.0
E001,T1-0000,685.0,260.07063,173,3829.805,-9.841,63.02,69.417,41.37,48.494,4170.797,97.164,100.235,98.628,100.348,657.516,657.982,654.809,657.663,87.763,100.805,3.466,7.64,3.026,0.66,0.306,0.23,2.919,14.203,14.097,21.462,NORMAL,0.0,-1.0,100.0
E001,T1-0000,686.0,260.0709,174,3829.241,-9.837,63.024,69.397,41.361,48.431,4167.419,97.135,100.021,98.834,100.569,658.676,659.366,651.281,654.665,87.958,100.75,3.466,7.631,3.036,0.651,0.314,0.227,2.918,14.196,14.153,21.456,NORMAL,0.0,-1.0,100.0
E001,T1-0000,687.0,260.07118,175,3828.678,-9.834,63.029,69.377,41.351,48.429,4168.169,96.981,99.519,98.933,100.71,658.582,659.034,653.442,654.33,87.868,100.815,3.471,7.632,3.047,0.644,0.318,0.226,2.913,14.207,14.146,21.458,NORMAL,0.0,-1.0,100.0
E001,T1-0000,688.0,260.07146,176,3828.117,-9.83,63.034,69.357,41.341,48.496,4168.698,96.865,99.939,98.743,100.815,659.011,657.778,649.94,654.141,87.825,100.868,3.47,7.632,3.053,0.65,0.314,0.226,2.875,14.213,14.078,21.459,NORMAL,0.0,-1.0,100.0
E001,T1-0000,689.0,260.07174,177,3827.557,-9.826,63.038,69.337,41.332,48.488,4168.687,96.734,99.946,99.301,100.86,660.855,656.467,651.806,654.056,87.889,100.777,3.466,7.631,3.067,0.638,0.314,0.226,2.906,14.199,14.182,21.46,NORMAL,0.0,-1.0,100.0
E001,T1-0000,690.0,260.07202,178,3826.999,-9.823,63.043,69.317,41.322,48.495,4169.073,96.733,99.82,99.254,101.056,662.597,656.29,651.686,655.118,87.896,100.81,3.458,7.631,3.049,0.652,0.313,0.229,2.915,14.181,13.578,21.461,NORMAL,0.0,-1.0,100.0
E001,T1-0000,691.0,260.07229,179,3826.443,-9.819,63.047,69.297,41.312,48.494,4168.591,96.747,99.751,99.517,101.454,661.079,657.226,653.289,655.629,87.857,100.764,3.472,7.629,3.055,0.646,0.309,0.229,2.887,14.165,13.928,21.46,NORMAL,0.0,-1.0,100.0
E001,T1-0000,692.0,260.07257,180,3825.888,-9.815,63.052,69.277,41.303,48.485,4168.809,96.592,99.45,98.805,101.622,659.035,656.596,653.584,654.539,87.972,100.613,3.472,7.628,3.065,0.641,0.307,0.229,2.942,14.165,13.871,21.461,NORMAL,0.0,-1.0,100.0
E001,T1-0000,693.0,260.07285,181,3825.334,-9.812,63.056,69.257,41.293,48.441,4163.619,96.503,99.543,98.745,101.607,661.425,659.241,653.531,653.2,87.958,100.713,3.462,7.615,3.059,0.642,0.307,0.228,2.983,14.191,13.979,21.451,NORMAL,0.0,-1.0,100.0
E001,T1-0000,694.0,260.07313,182,3824.783,-9.808,63.061,69.237,41.283,48.349,4165.762,96.244,99.797,99.018,101.647,661.525,659.082,653.69,656.224,87.958,100.673,3.466,7.619,3.051,0.672,0.315,0.226,2.974,14.175,14.162,21.456,NORMAL,0.0,-1.0,100.0
E001,T1-0000,695.0,260.0734,183,3824.233,-9.805,63.065,69.216,41.274,48.385,4168.778,96.677,99.751,99.337,102.064,663.055,657.513,653.476,654.605,87.874,100.788,3.468,7.625,3.036,0.686,0.31,0.223,2.939,14.214,13.962,21.462,NORMAL,0.0,-1.0,100.0
E001,T1-0000,696.0,260.07368,184,3823.684,-9.801,63.07,69.196,41.264,48.447,4163.109,97.204,99.888,99.497,102.038,659.958,657.509,655.478,655.378,87.821,100.753,3.471,7.61,3.04,0.672,0.309,0.229,2.883,14.193,14.084,21.451,NORMAL,0.0,-1.0,100.0
E001,T1-0000,697.0,260.07396,185,3823.137,-9.798,63.074,69.176,41.254,48.376,4163.285,97.175,99.217,99.653,101.906,657.451,658.372,657.372,654.779,87.704,100.631,3.456,7.61,3.033,0.675,0.31,0.227,2.859,14.203,14.025,21.452,NORMAL,0.0,-1.0,100.0
E001,T1-0000,698.0,260.07424,186,3822.592,-9.794,63.079,69.156,41.244,48.425,4165.292,97.464,99.436,99.599,101.82,656.274,659.456,658.979,656.744,87.834,100.73,3.464,7.614,3.03,0.666,0.306,0.225,2.86,14.205,14.057,21.456,NORMAL,0.0,-1.0,100.0
E001,T1-0000,699.0,260.07452,187,3822.049,-9.791,63.083,69.135,41.234,48.499,4169.071,96.909,99.699,100.574,101.557,658.755,660.49,659.391,659.171,87.964,100.644,3.47,7.622,3.035,0.659,0.307,0.225,2.86,14.192,14.001,21.464,NORMAL,0.0,-1.0,100.0
E001,T1-0000,700.0,260.07479,188,3821.507,-9.787,63.088,69.115,41.225,48.467,4167.131,96.549,99.789,101.321,101.65,657.886,658.415,659.423,657.192,87.822,100.737,3.467,7.616,3.042,0.649,0.305,0.225,2.88,14.221,13.899,21.46,NORMAL,0.0,-1.0,100.0
E001,T1-0000,701.0,260.07507,189,3820.967,-9.783,63.092,69.095,41.215,48.428,4164.683,96.42,100.073,101.462,101.546,655.778,658.232,658.251,656.049,87.84,100.667,3.466,7.609,3.062,0.644,0.306,0.224,2.877,14.23,13.926,21.456,NORMAL,0.0,-1.0,100.0
E001,T1-0000,702.0,260.07535,190,3820.429,-9.78,63.096,69.075,41.205,48.406,4162.528,96.714,100.218,101.539,102.049,658.241,656.992,657.863,657.106,87.915,100.728,3.471,7.603,3.044,0.685,0.303,0.224,2.901,14.177,13.86,21.452,NORMAL,0.0,-1.0,100.0
E001,T1-0000,703.0,260.07563,191,3819.892,-9.777,63.101,69.054,41.195,48.504,4162.584,96.905,100.587,101.505,101.381,658.284,655.819,657.118,654.112,87.982,100.587,3.469,7.602,3.04,0.665,0.304,0.225,2.926,14.199,13.936,21.453,NORMAL,0.0,-1.0,100.0
E001,T1-0000,704.0,260.0759,192,3819.358,-9.773,63.105,69.034,41.185,48.418,4163.359,96.92,100.587,100.299,101.527,656.134,657.077,658.39,654.792,87.893,100.707,3.466,7.603,3.05,0.665,0.315,0.223,2.995,14.237,13.872,21.455,NORMAL,0.0,-1.0,100.0
E001,T1-0000,705.0,260.07618,193,3818.825,-9.77,63.11,69.013,41.175,48.406,4162.27,97.112,101.157,100.499,100.905,658.548,655.39,658.83,654.234,87.9,100.755,3.463,7.599,3.066,0.672,0.309,0.224,2.972,14.164,13.892,21.453,NORMAL,0.0,-1.0,100.0
E001,T1-0000,706.0,260.07646,194,3818.293,-9.766,63.114,68.993,41.165,48.321,4163.835,96.815,100.913,100.709,100.654,657.778,656.256,658.641,656.479,88.063,100.653,3.473,7.602,3.048,0.684,0.305,0.226,2.937,14.222,13.982,21.456,NORMAL,0.0,-1.0,100.0
E001,T1-0000,707.0,260.07674,195,3817.764,-9.763,63.118,68.973,41.155,48.341,4160.337,96.257,101.035,100.452,100.409,656.851,657.086,658.245,656.36,88.094,100.646,3.466,7.592,3.054,0.687,0.311,0.234,2.953,14.2,13.832,21.45,NORMAL,0.0,-1.0,100.0
E001,T1-0000,708.0,260.07702,196,3817.237,-9.759,63.123,68.952,41.145,48.296,4158.394,96.073,100.645,101.014,100.776,656.272,657.381,657.48,653.317,88.067,100.728,3.463,7.586,3.034,0.682,0.307,0.235,2.943,14.174,13.997,21.447,NORMAL,0.0,-1.0,100.0
E001,T1-0000,709.0,260.07729,197,3816.711,-9.756,63.127,68.932,41.135,48.38,4156.893,96.083,100.35,100.943,101.462,656.579,657.521,656.851,650.948,87.935,100.737,3.458,7.582,3.031,0.664,0.311,0.233,2.964,14.209,13.95,21.444,NORMAL,0.0,-1.0,100.0
E001,T1-0000,710.0,260.07757,198,3816.187,-9.752,63.131,68.911,41.125,48.314,4151.436,96.504,100.315,101.165,100.977,655.659,655.539,658.696,652.873,87.898,100.66,3.467,7.567,3.046,0.672,0.318,0.233,2.93,14.174,13.877,21.434,NORMAL,0.0,-1.0,100.0
E001,T1-0000,711.0,260.07785,199,3815.665,-9.749,63.135,68.891,41.115,48.417,4150.059,97.223,100.278,101.727,101.094,657.014,658.295,656.574,654.196,87.962,100.641,3.456,7.563,3.048,0.676,0.316,0.23,2.986,14.228,13.785,21.432,NORMAL,0.0,-1.0,100.0
E001,T1-0000,712.0,260.07813,200,3815.145,-9.746,63.14,68.87,41.105,48.353,4155.934,97.787,100.588,101.201,101.071,654.832,654.15,658.064,653.91,87.848,100.614,3.461,7.576,3.026,0.659,0.317,0.227,2.998,14.219,13.787,21.443,NORMAL,0.0,-1.0,100.0
E001,T1-0000,713.0,260.0784,201,3814.627,-9.742,63.144,68.85,41.094,48.379,4153.307,97.742,99.69,101.452,100.568,655.972,656.495,658.466,654.217,87.861,100.581,3.463,7.569,3.067,0.654,0.314,0.229,3.014,14.181,13.661,21.439,NORMAL,0.0,-1.0,100.0
E001,T1-0000,714.0,260.07868,202,3814.11,-9.739,63.148,68.829,41.084,48.362,4153.223,97.73,99.949,101.974,100.657,656.194,656.532,661.189,654.216,87.911,100.566,3.46,7.567,3.044,0.645,0.317,0.225,3.044,14.179,13.81,21.439,NORMAL,0.0,-1.0,100.0
E001,T1-0000,715.0,260.07896,203,3813.596,-9.736,63.152,68.809,41.074,48.299,4150.975,97.567,100.494,102.529,100.591,656.632,658.421,658.834,655.681,87.844,100.667,3.465,7.561,3.048,0.642,0.311,0.222,3.107,14.142,13.672,21.435,NORMAL,0.0,-1.0,100.0
E001,T1-0000,716.0,260.07924,204,3813.083,-9.732,63.157,68.788,41.064,48.27,4151.597,98.273,100.823,103.013,99.876,659.284,660.971,653.663,655.979,87.817,100.658,3.464,7.561,3.045,0.639,0.309,0.224,3.091,14.217,13.325,21.436,NORMAL,0.0,-1.0,100.0
E001,T1-0000,717.0,260.07952,205,3812.573,-9.729,63.161,68.767,41.054,48.313,4155.52,98.267,100.819,103.221,99.648,661.809,659.917,654.189,655.976,87.979,100.584,3.465,7.57,3.059,0.651,0.31,0.225,3.034,14.212,13.955,21.444,NORMAL,0.0,-1.0,100.0
E001,T1-0000,718.0,260.07979,206,3812.064,-9.726,63.165,68.747,41.043,48.271,4153.103,98.229,100.782,103.119,99.978,656.51,661.57,653.613,656.412,88.042,100.542,3.462,7.563,3.067,0.639,0.309,0.224,3.036,14.192,13.714,21.44,NORMAL,0.0,-1.0,100.0
E001,T1-0000,719.0,260.08007,207,3811.558,-9.722,63.169,68.726,41.033,48.31,4151.131,98.555,100.215,102.421,99.795,655.898,660.088,655.667,656.57,87.802,100.636,3.454,7.557,3.054,0.64,0.308,0.221,2.999,14.235,13.654,21.437,NORMAL,0.0,-1.0,100.0
E001,T1-0000,720.0,260.08035,208,3811.053,-9.719,63.173,68.706,41.023,48.291,4146.818,98.516,100.266,102.079,99.499,659.415,658.161,656.888,655.784,87.926,100.682,3.46,7.545,3.05,0.639,0.307,0.221,2.923,14.212,13.606,21.429,NORMAL,0.0,-1.0,100.0
E001,T1-0000,721.0,260.08063,209,3810.55,-9.716,63.177,68.685,41.013,48.241,4147.902,98.754,99.888,101.885,99.677,654.945,655.752,657.252,655.777,88.074,100.519,3.458,7.547,3.056,0.644,0.305,0.22,2.887,14.222,13.733,21.431,NORMAL,0.0,-1.0,100.0
E001,T1-0000,722.0,260.0809,210,3810.05,-9.713,63.181,68.664,41.002,48.252,4147.77,99.136,99.694,101.844,99.389,653.974,655.713,657.305,656.398,88.026,100.599,3.456,7.545,3.044,0.641,0.302,0.219,2.891,14.207,13.8,21.431,NORMAL,0.0,-1.0,100.0
E001,T1-0000,723.0,260.08118,211,3809.551,-9.709,63.186,68.644,40.992,48.269,4146.157,99.483,99.241,101.506,99.429,651.331,656.494,656.373,655.305,87.957,100.545,3.455,7.54,3.05,0.636,0.303,0.218,2.9,14.191,13.682,21.429,NORMAL,0.0,-1.0,100.0
E001,T1-0000,724.0,260.08146,212,3809.055,-9.706,63.19,68.623,40.982,48.24,4146.802,99.284,99.355,101.574,99.478,654.697,654.258,654.928,656.646,88.08,100.573,3.459,7.541,3.066,0.643,0.308,0.218,2.841,14.248,13.745,21.43,NORMAL,0.0,-1.0,100.0
E001,T1-0000,725.0,260.08174,213,3808.56,-9.703,63.194,68.602,40.971,48.22,4152.345,99.13,100.134,101.404,99.867,653.938,656.879,655.388,654.772,87.945,100.525,3.462,7.553,3.03,0.646,0.305,0.22,2.846,14.256,13.588,21.441,NORMAL,0.0,-1.0,100.0
E001,T1-0000,726.0,260.08202,214,3808.068,-9.7,63.198,68.582,40.961,48.285,4149.208,98.941,100.147,101.425,100.14,653.636,654.826,656.29,655.425,88.005,100.491,3.457,7.545,3.054,0.634,0.304,0.218,2.853,14.212,13.692,21.436,NORMAL,0.0,-1.0,100.0
E001,T1-0000,727.0,260.08229,215,3807.578,-9.696,63.202,68.561,40.95,48.181,4145.754,99.111,100.5,101.05,100.055,654.862,654.856,658.208,658.737,88.082,100.618,3.462,7.535,3.057,0.63,0.304,0.217,2.924,14.181,13.608,21.429,NORMAL,0.0,-1.0,100.0
E001,T1-0000,728.0,260.08257,216,3807.09,-9.693,63.206,68.54,40.94,48.253,4147.733,98.455,101.042,101.381,100.703,654.588,658.786,657.208,656.669,87.997,100.608,3.457,7.539,3.045,0.638,0.303,0.216,3.004,14.18,13.66,21.433,NORMAL,0.0,-1.0,100.0
E001,T1-0000,729.0,260.08285,217,3806.604,-9.69,63.21,68.52,40.93,48.161,4155.409,98.937,100.197,101.445,100.861,656.723,660.763,656.45,653.3,88.417,100.62,3.456,7.556,3.059,0.646,0.308,0.218,3.004,14.2,13.598,21.448,NORMAL,0.0,-1.0,100.0
E001,T1-0000,730.0,260.08313,218,3806.12,-9.687,63.214,68.499,40.919,48.186,4146.406,98.564,99.267,101.206,100.109,656.593,661.509,656.657,655.587,88.193,100.526,3.454,7.533,3.035,0.662,0.311,0.219,3.023,14.178,13.622,21.432,NORMAL,0.0,-1.0,100.0
E001,T1-0000,731.0,260.0834,219,3805.638,-9.684,63.218,68.478,40.909,48.253,4142.181,98.554,99.422,100.814,99.778,655.297,658.522,654.601,655.846,88.282,100.646,3.459,7.521,3.064,0.649,0.315,0.219,2.983,14.193,13.59,21.424,NORMAL,0.0,-1.0,100.0
E001,T1-0000,732.0,260.08368,220,3805.158,-9.681,63.222,68.457,40.898,48.119,4148.386,98.431,99.289,100.284,99.636,654.314,659.583,654.898,657.763,88.208,100.625,3.459,7.535,3.029,0.658,0.312,0.22,3.006,14.204,13.655,21.436,NORMAL,0.0,-1.0,100.0
E001,T1-0000,733.0,260.08396,221,3804.681,-9.678,63.225,68.437,40.888,48.229,4144.43,98.237,99.275,100.667,99.847,655.684,659.259,656.397,657.225,88.1,100.615,3.458,7.525,3.054,0.68,0.311,0.219,2.989,14.217,13.524,21.429,NORMAL,0.0,-1.0,100.0
E001,T1-0000,734.0,260.08424,222,3804.205,-9.675,63.229,68.416,40.877,48.269,4147.65,98.451,99.345,100.647,99.518,657.164,657.291,655.876,657.23,88.112,100.63,3.46,7.532,3.051,0.683,0.308,0.218,2.971,14.222,13.715,21.436,NORMAL,0.0,-1.0,100.0
E001,T1-0000,735.0,260.08452,223,3803.732,-9.671,63.233,68.395,40.867,48.157,4150.116,98.693,99.257,100.934,99.975,655.046,658.506,656.255,654.103,88.016,100.628,3.456,7.536,3.078,0.667,0.308,0.216,2.941,14.159,13.351,21.441,NORMAL,0.0,-1.0,100.0
E001,T1-0000,736.0,260.08479,224,3803.262,-9.668,63.237,68.374,40.856,48.218,4149.522,98.011,99.153,100.786,99.911,655.174,660.012,654.836,656.805,88.146,100.517,3.458,7.534,3.042,0.649,0.312,0.223,2.973,14.222,13.595,21.44,NORMAL,0.0,-1.0,100.0
E001,T1-0000,737.0,260.08507,225,3802.793,-9.665,63.241,68.354,40.845,48.189,4145.4,98.256,99.152,100.844,99.446,655.387,658.021,653.894,655.268,88.1,100.509,3.459,7.523,3.045,0.655,0.31,0.225,2.977,14.189,13.773,21.432,NORMAL,0.0,-1.0,100.0
E001,T1-0000,738.0,260.08535,226,3802.327,-9.662,63.245,68.333,40.835,48.19,4140.626,98.286,98.558,100.805,99.219,656.587,658.145,651.886,654.881,88.1,100.543,3.458,7.51,3.046,0.647,0.309,0.225,2.964,14.185,13.409,21.424,NORMAL,0.0,-1.0,100.0
E001,T1-0000,739.0,260.08563,227,3801.862,-9.659,63.249,68.312,40.824,48.164,4138.518,98.796,99.436,101.229,99.056,658.099,656.816,650.585,655.129,88.426,100.49,3.454,7.504,3.056,0.643,0.313,0.223,3.001,14.192,13.458,21.42,NORMAL,0.0,-1.0,100.0
E001,T1-0000,740.0,260.0859,228,3801.4,-9.656,63.252,68.291,40.814,48.169,4141.11,98.25,99.234,101.007,99.138,659.25,659.261,650.961,657.768,88.235,100.472,3.457,7.509,3.084,0.635,0.321,0.221,3.021,14.177,13.249,21.425,NORMAL,0.0,-1.0,100.0
E001,T1-0000,741.0,260.08618,229,3800.941,-9.653,63.256,68.27,40.803,48.179,4138.668,97.879,98.854,100.842,99.658,657.188,657.104,653.003,656.601,88.375,100.631,3.451,7.501,3.031,0.628,0.322,0.221,3.042,14.189,13.42,21.421,NORMAL,0.0,-1.0,100.0
